ID	Cell Type	Cell Subtype
194529	colorectal_tumor	colorectal_tumor (WNT-high)
194530	colorectal_tumor	colorectal_tumor (KRAS-high)
194535	Endothelial	Endothelial (tip)
194537	Mac_Angio	Mac_Angio (VEGFA-high)
194538	colorectal_tumor	colorectal_tumor (WNT-high)
194541	colorectal_tumor	colorectal_tumor (KRAS-high)
194551	colorectal_tumor	colorectal_tumor (KRAS-high)
194553	Fibroblasts	Fibroblasts (iCAF)
194558	colorectal_tumor	colorectal_tumor (MYC-high)
194561	TCD4_reg	TCD4_reg (TIGIT-high)
194562	colorectal_tumor	colorectal_tumor (KRAS-high)
194565	Mac_LA	Mac_LA (TREM2-high)
194570	Fibroblasts	Fibroblasts (LRRC15+)
194571	colorectal_tumor	colorectal_tumor (MSI)
194574	colorectal_tumor	colorectal_tumor (EMT-high)
194582	Fibroblasts	Fibroblasts (iCAF)
194583	colorectal_tumor	colorectal_tumor (EMT-high)
194584	colorectal_tumor	colorectal_tumor (KRAS-high)
194586	Fibroblasts	Fibroblasts (LRRC15+)
194587	colorectal_tumor	colorectal_tumor (MSI)
194588	Endothelial	Endothelial (arterial)
194595	Fibroblasts	Fibroblasts (LRRC15+)
194610	Mac_LA	Mac_LA (SPP1-high)
194613	colorectal_tumor	colorectal_tumor (EMT-high)
194618	colorectal_tumor	colorectal_tumor (WNT-high)
194620	Fibroblasts	Fibroblasts (iCAF)
194622	Endothelial	Endothelial (arterial)
194626	colorectal_tumor	colorectal_tumor (KRAS-high)
194637	colorectal_tumor	colorectal_tumor (MSI)
194638	Fibroblasts	Fibroblasts (LRRC15+)
194641	Mac_LA	Mac_LA (TREM2-high)
194642	Fibroblasts	Fibroblasts (LRRC15+)
194656	colorectal_tumor	colorectal_tumor (MSI)
194658	colorectal_tumor	colorectal_tumor (MYC-high)
194661	colorectal_tumor	colorectal_tumor (KRAS-high)
194673	colorectal_tumor	colorectal_tumor (EMT-high)
194677	Mac_LA	Mac_LA (SPP1-high)
194678	Fibroblasts	Fibroblasts (myCAF)
194680	colorectal_tumor	colorectal_tumor (EMT-high)
194683	colorectal_tumor	colorectal_tumor (KRAS-high)
194688	B_cells	B_cells (plasma)
194691	Fibroblasts	Fibroblasts (myCAF)
194695	colorectal_tumor	colorectal_tumor (WNT-high)
194698	Fibroblasts	Fibroblasts (myCAF)
194701	colorectal_tumor	colorectal_tumor (EMT-high)
194730	colorectal_tumor	colorectal_tumor (WNT-high)
194733	colorectal_tumor	colorectal_tumor (MSI)
194735	colorectal_tumor	colorectal_tumor (KRAS-high)
194739	colorectal_tumor	colorectal_tumor (MSI)
194741	colorectal_tumor	colorectal_tumor (EMT-high)
194751	colorectal_tumor	colorectal_tumor (EMT-high)
194752	colorectal_tumor	colorectal_tumor (MSI)
194753	colorectal_tumor	colorectal_tumor (EMT-high)
194754	colorectal_tumor	colorectal_tumor (WNT-high)
194755	colorectal_tumor	colorectal_tumor (EMT-high)
194759	Fibroblasts	Fibroblasts (iCAF)
194763	colorectal_tumor	colorectal_tumor (MYC-high)
194765	colorectal_tumor	colorectal_tumor (MSI)
194767	colorectal_tumor	colorectal_tumor (MSI)
194771	colorectal_tumor	colorectal_tumor (EMT-high)
194773	colorectal_tumor	colorectal_tumor (WNT-high)
194774	Fibroblasts	Fibroblasts (myCAF)
194777	colorectal_tumor	colorectal_tumor (WNT-high)
194780	RTM_LA	RTM_LA (FOLR2-high)
194781	colorectal_tumor	colorectal_tumor (MSI)
194783	colorectal_tumor	colorectal_tumor (MYC-high)
194786	Mac_LA	Mac_LA (TREM2-high)
194787	colorectal_tumor	colorectal_tumor (WNT-high)
194788	colorectal_tumor	colorectal_tumor (KRAS-high)
194794	colorectal_tumor	colorectal_tumor (MYC-high)
194796	Fibroblasts	Fibroblasts (iCAF)
194797	Fibroblasts	Fibroblasts (LRRC15+)
194801	Fibroblasts	Fibroblasts (LRRC15+)
194802	colorectal_tumor	colorectal_tumor (MYC-high)
194806	colorectal_tumor	colorectal_tumor (MSI)
194807	colorectal_tumor	colorectal_tumor (KRAS-high)
194808	Mac_LA	Mac_LA (SPP1-high)
194810	colorectal_tumor	colorectal_tumor (WNT-high)
194817	colorectal_tumor	colorectal_tumor (KRAS-high)
194818	RTM_LA	RTM_LA (C1Q-high)
194825	B_cells	B_cells (plasma)
194827	colorectal_tumor	colorectal_tumor (KRAS-high)
194831	colorectal_tumor	colorectal_tumor (KRAS-high)
194842	Mac_LA	Mac_LA (SPP1-high)
194845	Fibroblasts	Fibroblasts (myCAF)
194853	Fibroblasts	Fibroblasts (iCAF)
194855	Fibroblasts	Fibroblasts (iCAF)
194860	Mac_LA	Mac_LA (TREM2-high)
194861	colorectal_tumor	colorectal_tumor (WNT-high)
194889	colorectal_tumor	colorectal_tumor (KRAS-high)
194897	Endothelial	Endothelial (tip)
194898	colorectal_tumor	colorectal_tumor (MYC-high)
194900	Fibroblasts	Fibroblasts (myCAF)
194909	colorectal_tumor	colorectal_tumor (KRAS-high)
194910	colorectal_tumor	colorectal_tumor (KRAS-high)
194915	Mac_Angio	Mac_Angio (MMP9-high)
194918	Fibroblasts	Fibroblasts (iCAF)
194930	colorectal_tumor	colorectal_tumor (WNT-high)
194933	Endothelial	Endothelial (venous)
194937	Fibroblasts	Fibroblasts (LRRC15+)
194946	Fibroblasts	Fibroblasts (LRRC15+)
194947	colorectal_tumor	colorectal_tumor (KRAS-high)
194951	Fibroblasts	Fibroblasts (LRRC15+)
194954	Fibroblasts	Fibroblasts (myCAF)
194955	TCD8_naive	TCD8_naive (TCF7-high)
194960	Fibroblasts	Fibroblasts (myCAF)
194961	colorectal_tumor	colorectal_tumor (WNT-high)
194967	colorectal_tumor	colorectal_tumor (EMT-high)
194978	colorectal_tumor	colorectal_tumor (WNT-high)
194987	colorectal_tumor	colorectal_tumor (EMT-high)
194991	Fibroblasts	Fibroblasts (iCAF)
194993	Mac_LA	Mac_LA (TREM2-high)
194995	Mac_Angio	Mac_Angio (VEGFA-high)
194999	colorectal_tumor	colorectal_tumor (KRAS-high)
195002	RTM_LA	RTM_LA (FOLR2-high)
195003	Fibroblasts	Fibroblasts (iCAF)
195005	colorectal_tumor	colorectal_tumor (WNT-high)
195010	colorectal_tumor	colorectal_tumor (KRAS-high)
195017	Endothelial	Endothelial (arterial)
195019	colorectal_tumor	colorectal_tumor (EMT-high)
195021	colorectal_tumor	colorectal_tumor (KRAS-high)
195025	colorectal_tumor	colorectal_tumor (WNT-high)
195031	colorectal_tumor	colorectal_tumor (MYC-high)
195038	colorectal_tumor	colorectal_tumor (MYC-high)
195041	colorectal_tumor	colorectal_tumor (KRAS-high)
195043	Fibroblasts	Fibroblasts (LRRC15+)
195050	colorectal_tumor	colorectal_tumor (EMT-high)
195057	colorectal_tumor	colorectal_tumor (KRAS-high)
195062	colorectal_tumor	colorectal_tumor (WNT-high)
195067	colorectal_tumor	colorectal_tumor (MSI)
195069	colorectal_tumor	colorectal_tumor (EMT-high)
195072	colorectal_tumor	colorectal_tumor (EMT-high)
195078	colorectal_tumor	colorectal_tumor (WNT-high)
195079	colorectal_tumor	colorectal_tumor (MYC-high)
195081	colorectal_tumor	colorectal_tumor (KRAS-high)
195084	Fibroblasts	Fibroblasts (LRRC15+)
195092	Fibroblasts	Fibroblasts (LRRC15+)
195096	colorectal_tumor	colorectal_tumor (WNT-high)
195097	Fibroblasts	Fibroblasts (myCAF)
195101	Mast_cells	Mast_cells (KIT-high)
195102	colorectal_tumor	colorectal_tumor (WNT-high)
195113	colorectal_tumor	colorectal_tumor (WNT-high)
195117	colorectal_tumor	colorectal_tumor (KRAS-high)
195129	colorectal_tumor	colorectal_tumor (EMT-high)
195132	colorectal_tumor	colorectal_tumor (WNT-high)
195135	RTM_LA	RTM_LA (FOLR2-high)
195138	Fibroblasts	Fibroblasts (myCAF)
195149	colorectal_tumor	colorectal_tumor (KRAS-high)
195160	Endothelial	Endothelial (arterial)
195162	Fibroblasts	Fibroblasts (myCAF)
195166	colorectal_tumor	colorectal_tumor (EMT-high)
195167	colorectal_tumor	colorectal_tumor (KRAS-high)
195173	colorectal_tumor	colorectal_tumor (KRAS-high)
195174	colorectal_tumor	colorectal_tumor (EMT-high)
195176	colorectal_tumor	colorectal_tumor (EMT-high)
195180	Fibroblasts	Fibroblasts (iCAF)
195185	colorectal_tumor	colorectal_tumor (MSI)
195190	colorectal_tumor	colorectal_tumor (KRAS-high)
195191	colorectal_tumor	colorectal_tumor (KRAS-high)
195195	colorectal_tumor	colorectal_tumor (EMT-high)
195196	colorectal_tumor	colorectal_tumor (EMT-high)
195197	colorectal_tumor	colorectal_tumor (MSI)
195199	colorectal_tumor	colorectal_tumor (EMT-high)
195200	colorectal_tumor	colorectal_tumor (MYC-high)
195202	Fibroblasts	Fibroblasts (iCAF)
195205	Fibroblasts	Fibroblasts (LRRC15+)
195208	colorectal_tumor	colorectal_tumor (MYC-high)
195212	Fibroblasts	Fibroblasts (LRRC15+)
195215	Mac_LA	Mac_LA (SPP1-high)
195217	Fibroblasts	Fibroblasts (iCAF)
195221	colorectal_tumor	colorectal_tumor (WNT-high)
195230	colorectal_tumor	colorectal_tumor (MSI)
195235	colorectal_tumor	colorectal_tumor (WNT-high)
195238	colorectal_tumor	colorectal_tumor (KRAS-high)
195241	Endothelial	Endothelial (tip)
195242	colorectal_tumor	colorectal_tumor (MSI)
195246	colorectal_tumor	colorectal_tumor (KRAS-high)
195249	colorectal_tumor	colorectal_tumor (KRAS-high)
195255	Mac_LA	Mac_LA (SPP1-high)
195259	Fibroblasts	Fibroblasts (LRRC15+)
195261	colorectal_tumor	colorectal_tumor (WNT-high)
195265	Fibroblasts	Fibroblasts (LRRC15+)
195269	colorectal_tumor	colorectal_tumor (EMT-high)
195270	colorectal_tumor	colorectal_tumor (MYC-high)
195274	colorectal_tumor	colorectal_tumor (KRAS-high)
195281	Fibroblasts	Fibroblasts (myCAF)
195283	Endothelial	Endothelial (tip)
195292	Fibroblasts	Fibroblasts (myCAF)
195296	colorectal_tumor	colorectal_tumor (MYC-high)
195308	Fibroblasts	Fibroblasts (myCAF)
195309	colorectal_tumor	colorectal_tumor (MYC-high)
195311	colorectal_tumor	colorectal_tumor (EMT-high)
195312	colorectal_tumor	colorectal_tumor (MSI)
195316	colorectal_tumor	colorectal_tumor (WNT-high)
195318	TCD4_reg	TCD4_reg (TIGIT-high)
195324	colorectal_tumor	colorectal_tumor (MYC-high)
195327	Endothelial	Endothelial (tip)
195332	colorectal_tumor	colorectal_tumor (MSI)
195333	Fibroblasts	Fibroblasts (LRRC15+)
195338	Fibroblasts	Fibroblasts (iCAF)
195345	colorectal_tumor	colorectal_tumor (WNT-high)
195346	colorectal_tumor	colorectal_tumor (MYC-high)
195354	colorectal_tumor	colorectal_tumor (MSI)
195358	colorectal_tumor	colorectal_tumor (EMT-high)
195361	colorectal_tumor	colorectal_tumor (WNT-high)
195368	B_cells	B_cells (GC)
195380	colorectal_tumor	colorectal_tumor (KRAS-high)
195381	colorectal_tumor	colorectal_tumor (WNT-high)
195387	colorectal_tumor	colorectal_tumor (EMT-high)
195389	colorectal_tumor	colorectal_tumor (KRAS-high)
195391	colorectal_tumor	colorectal_tumor (MSI)
195392	colorectal_tumor	colorectal_tumor (MSI)
195394	colorectal_tumor	colorectal_tumor (MSI)
195399	colorectal_tumor	colorectal_tumor (KRAS-high)
195404	B_cells	B_cells (GC)
195416	Mac_LA	Mac_LA (TREM2-high)
195417	colorectal_tumor	colorectal_tumor (MYC-high)
195421	colorectal_tumor	colorectal_tumor (MSI)
195427	colorectal_tumor	colorectal_tumor (MSI)
195434	colorectal_tumor	colorectal_tumor (WNT-high)
195436	colorectal_tumor	colorectal_tumor (MYC-high)
195438	colorectal_tumor	colorectal_tumor (MSI)
195439	colorectal_tumor	colorectal_tumor (MYC-high)
195441	colorectal_tumor	colorectal_tumor (KRAS-high)
195451	TCD4_reg	TCD4_reg (FOXP3-high)
195454	RTM_LA	RTM_LA (FOLR2-high)
195455	colorectal_tumor	colorectal_tumor (EMT-high)
195458	Fibroblasts	Fibroblasts (myCAF)
195460	colorectal_tumor	colorectal_tumor (MSI)
195464	Fibroblasts	Fibroblasts (LRRC15+)
195465	colorectal_tumor	colorectal_tumor (KRAS-high)
195472	Fibroblasts	Fibroblasts (LRRC15+)
195474	colorectal_tumor	colorectal_tumor (MSI)
195476	Endothelial	Endothelial (arterial)
195484	colorectal_tumor	colorectal_tumor (MYC-high)
195493	colorectal_tumor	colorectal_tumor (WNT-high)
195495	colorectal_tumor	colorectal_tumor (EMT-high)
195502	colorectal_tumor	colorectal_tumor (MYC-high)
195503	TCD8_naive	TCD8_naive (GZMB-high)
195516	Endothelial	Endothelial (arterial)
195518	RTM_LA	RTM_LA (C1Q-high)
195521	Fibroblasts	Fibroblasts (iCAF)
195529	Fibroblasts	Fibroblasts (iCAF)
195530	TCD4_reg	TCD4_reg (FOXP3-high)
195537	Fibroblasts	Fibroblasts (myCAF)
195541	colorectal_tumor	colorectal_tumor (WNT-high)
195546	colorectal_tumor	colorectal_tumor (KRAS-high)
195558	Fibroblasts	Fibroblasts (myCAF)
195564	TCD4_reg	TCD4_reg (TIGIT-high)
195568	colorectal_tumor	colorectal_tumor (EMT-high)
195569	colorectal_tumor	colorectal_tumor (MSI)
195573	colorectal_tumor	colorectal_tumor (MYC-high)
195581	colorectal_tumor	colorectal_tumor (EMT-high)
195586	Fibroblasts	Fibroblasts (myCAF)
195588	colorectal_tumor	colorectal_tumor (MYC-high)
195591	colorectal_tumor	colorectal_tumor (MSI)
195598	Endothelial	Endothelial (arterial)
195624	colorectal_tumor	colorectal_tumor (WNT-high)
195629	Fibroblasts	Fibroblasts (LRRC15+)
195633	colorectal_tumor	colorectal_tumor (WNT-high)
195634	Endothelial	Endothelial (arterial)
195644	colorectal_tumor	colorectal_tumor (EMT-high)
195647	colorectal_tumor	colorectal_tumor (WNT-high)
195653	colorectal_tumor	colorectal_tumor (MSI)
195656	colorectal_tumor	colorectal_tumor (MYC-high)
195660	colorectal_tumor	colorectal_tumor (EMT-high)
195661	colorectal_tumor	colorectal_tumor (KRAS-high)
195665	Fibroblasts	Fibroblasts (LRRC15+)
195668	Mac_LA	Mac_LA (SPP1-high)
195670	colorectal_tumor	colorectal_tumor (EMT-high)
195672	Mac_LA	Mac_LA (SPP1-high)
195678	colorectal_tumor	colorectal_tumor (MSI)
195679	colorectal_tumor	colorectal_tumor (WNT-high)
195682	colorectal_tumor	colorectal_tumor (WNT-high)
195685	Fibroblasts	Fibroblasts (iCAF)
195687	colorectal_tumor	colorectal_tumor (KRAS-high)
195688	TCD4_reg	TCD4_reg (TIGIT-high)
195689	colorectal_tumor	colorectal_tumor (KRAS-high)
195694	colorectal_tumor	colorectal_tumor (MYC-high)
195695	B_cells	B_cells (naive)
195696	colorectal_tumor	colorectal_tumor (MYC-high)
195699	Mac_LA	Mac_LA (TREM2-high)
195703	colorectal_tumor	colorectal_tumor (WNT-high)
195704	colorectal_tumor	colorectal_tumor (WNT-high)
195711	Fibroblasts	Fibroblasts (iCAF)
195713	Fibroblasts	Fibroblasts (myCAF)
195716	colorectal_tumor	colorectal_tumor (KRAS-high)
195719	colorectal_tumor	colorectal_tumor (WNT-high)
195725	colorectal_tumor	colorectal_tumor (MSI)
195728	Endothelial	Endothelial (venous)
195732	TCD4_reg	TCD4_reg (FOXP3-high)
195735	colorectal_tumor	colorectal_tumor (WNT-high)
195738	Endothelial	Endothelial (tip)
195740	RTM_LA	RTM_LA (C1Q-high)
195742	colorectal_tumor	colorectal_tumor (WNT-high)
195748	TCD4_reg	TCD4_reg (FOXP3-high)
195751	RTM_LA	RTM_LA (FOLR2-high)
195754	TCD4_reg	TCD4_reg (TIGIT-high)
195755	Fibroblasts	Fibroblasts (myCAF)
195757	colorectal_tumor	colorectal_tumor (MSI)
195758	colorectal_tumor	colorectal_tumor (KRAS-high)
195760	colorectal_tumor	colorectal_tumor (KRAS-high)
195764	Fibroblasts	Fibroblasts (myCAF)
195765	colorectal_tumor	colorectal_tumor (WNT-high)
195769	colorectal_tumor	colorectal_tumor (MYC-high)
195777	colorectal_tumor	colorectal_tumor (EMT-high)
195780	Fibroblasts	Fibroblasts (LRRC15+)
195782	colorectal_tumor	colorectal_tumor (EMT-high)
195786	colorectal_tumor	colorectal_tumor (EMT-high)
195788	Fibroblasts	Fibroblasts (iCAF)
195789	Fibroblasts	Fibroblasts (LRRC15+)
195793	colorectal_tumor	colorectal_tumor (EMT-high)
195795	colorectal_tumor	colorectal_tumor (MSI)
195798	TCD8_naive	TCD8_naive (PDCD1-high)
195800	colorectal_tumor	colorectal_tumor (KRAS-high)
195801	colorectal_tumor	colorectal_tumor (WNT-high)
195802	colorectal_tumor	colorectal_tumor (WNT-high)
195811	Fibroblasts	Fibroblasts (myCAF)
195813	colorectal_tumor	colorectal_tumor (MSI)
195816	colorectal_tumor	colorectal_tumor (WNT-high)
195826	Mac_LA	Mac_LA (SPP1-high)
195832	Endothelial	Endothelial (arterial)
195836	colorectal_tumor	colorectal_tumor (EMT-high)
195838	colorectal_tumor	colorectal_tumor (WNT-high)
195855	colorectal_tumor	colorectal_tumor (MSI)
195856	Fibroblasts	Fibroblasts (myCAF)
195858	Mast_cells	Mast_cells (KIT-high)
195862	Fibroblasts	Fibroblasts (iCAF)
195866	Fibroblasts	Fibroblasts (LRRC15+)
195869	colorectal_tumor	colorectal_tumor (KRAS-high)
195875	TCD4_reg	TCD4_reg (FOXP3-high)
195880	colorectal_tumor	colorectal_tumor (KRAS-high)
195886	RTM_LA	RTM_LA (C1Q-high)
195887	colorectal_tumor	colorectal_tumor (KRAS-high)
195888	TCD4_reg	TCD4_reg (TIGIT-high)
195892	Mac_LA	Mac_LA (SPP1-high)
195894	colorectal_tumor	colorectal_tumor (KRAS-high)
195901	colorectal_tumor	colorectal_tumor (MSI)
195902	colorectal_tumor	colorectal_tumor (WNT-high)
195905	colorectal_tumor	colorectal_tumor (EMT-high)
195912	Fibroblasts	Fibroblasts (LRRC15+)
195913	colorectal_tumor	colorectal_tumor (WNT-high)
195917	colorectal_tumor	colorectal_tumor (MYC-high)
195918	Mac_LA	Mac_LA (SPP1-high)
195919	colorectal_tumor	colorectal_tumor (MSI)
195920	colorectal_tumor	colorectal_tumor (KRAS-high)
195922	Fibroblasts	Fibroblasts (myCAF)
195923	colorectal_tumor	colorectal_tumor (MYC-high)
195935	Fibroblasts	Fibroblasts (LRRC15+)
195936	Fibroblasts	Fibroblasts (myCAF)
195944	colorectal_tumor	colorectal_tumor (WNT-high)
195953	colorectal_tumor	colorectal_tumor (MSI)
195956	colorectal_tumor	colorectal_tumor (WNT-high)
195960	colorectal_tumor	colorectal_tumor (MSI)
195961	colorectal_tumor	colorectal_tumor (WNT-high)
195968	Mac_LA	Mac_LA (TREM2-high)
195969	colorectal_tumor	colorectal_tumor (MYC-high)
195975	colorectal_tumor	colorectal_tumor (MYC-high)
195976	Fibroblasts	Fibroblasts (LRRC15+)
195980	colorectal_tumor	colorectal_tumor (KRAS-high)
195982	colorectal_tumor	colorectal_tumor (KRAS-high)
195985	TCD4_reg	TCD4_reg (TIGIT-high)
195991	TCD4_reg	TCD4_reg (TIGIT-high)
195999	Endothelial	Endothelial (tip)
196002	colorectal_tumor	colorectal_tumor (WNT-high)
196009	colorectal_tumor	colorectal_tumor (MSI)
196014	colorectal_tumor	colorectal_tumor (EMT-high)
196019	Fibroblasts	Fibroblasts (LRRC15+)
196020	Fibroblasts	Fibroblasts (myCAF)
196024	colorectal_tumor	colorectal_tumor (KRAS-high)
196025	Mac_LA	Mac_LA (TREM2-high)
196030	colorectal_tumor	colorectal_tumor (MSI)
196036	Fibroblasts	Fibroblasts (iCAF)
196037	colorectal_tumor	colorectal_tumor (EMT-high)
196040	colorectal_tumor	colorectal_tumor (MYC-high)
196057	colorectal_tumor	colorectal_tumor (WNT-high)
196062	colorectal_tumor	colorectal_tumor (KRAS-high)
196063	colorectal_tumor	colorectal_tumor (MYC-high)
196068	Fibroblasts	Fibroblasts (iCAF)
196073	colorectal_tumor	colorectal_tumor (EMT-high)
196074	colorectal_tumor	colorectal_tumor (KRAS-high)
196079	colorectal_tumor	colorectal_tumor (KRAS-high)
196083	Fibroblasts	Fibroblasts (LRRC15+)
196087	colorectal_tumor	colorectal_tumor (KRAS-high)
196089	colorectal_tumor	colorectal_tumor (KRAS-high)
196091	Endothelial	Endothelial (arterial)
196095	colorectal_tumor	colorectal_tumor (WNT-high)
196101	colorectal_tumor	colorectal_tumor (EMT-high)
196104	colorectal_tumor	colorectal_tumor (KRAS-high)
196111	colorectal_tumor	colorectal_tumor (MSI)
196112	colorectal_tumor	colorectal_tumor (WNT-high)
196116	colorectal_tumor	colorectal_tumor (WNT-high)
196117	colorectal_tumor	colorectal_tumor (MSI)
196122	colorectal_tumor	colorectal_tumor (WNT-high)
196129	colorectal_tumor	colorectal_tumor (KRAS-high)
196131	Fibroblasts	Fibroblasts (iCAF)
196136	colorectal_tumor	colorectal_tumor (EMT-high)
196137	colorectal_tumor	colorectal_tumor (MYC-high)
196142	colorectal_tumor	colorectal_tumor (MSI)
196148	Fibroblasts	Fibroblasts (myCAF)
196149	colorectal_tumor	colorectal_tumor (WNT-high)
196156	colorectal_tumor	colorectal_tumor (MSI)
196157	Mac_LA	Mac_LA (TREM2-high)
196158	colorectal_tumor	colorectal_tumor (MYC-high)
196160	colorectal_tumor	colorectal_tumor (KRAS-high)
196161	TCD8_naive	TCD8_naive (TCF7-high)
196164	Fibroblasts	Fibroblasts (iCAF)
196168	colorectal_tumor	colorectal_tumor (WNT-high)
196173	Fibroblasts	Fibroblasts (iCAF)
196174	colorectal_tumor	colorectal_tumor (MSI)
196175	colorectal_tumor	colorectal_tumor (MSI)
196181	colorectal_tumor	colorectal_tumor (MYC-high)
196183	colorectal_tumor	colorectal_tumor (KRAS-high)
196184	Endothelial	Endothelial (tip)
196185	colorectal_tumor	colorectal_tumor (EMT-high)
196191	Mac_LA	Mac_LA (SPP1-high)
196194	colorectal_tumor	colorectal_tumor (MSI)
196197	Fibroblasts	Fibroblasts (iCAF)
196202	TCD8_naive	TCD8_naive (GZMB-high)
196214	colorectal_tumor	colorectal_tumor (KRAS-high)
196217	Fibroblasts	Fibroblasts (myCAF)
196218	colorectal_tumor	colorectal_tumor (KRAS-high)
196220	TCD4_reg	TCD4_reg (FOXP3-high)
196222	colorectal_tumor	colorectal_tumor (MYC-high)
196225	Endothelial	Endothelial (tip)
196226	Fibroblasts	Fibroblasts (LRRC15+)
196230	colorectal_tumor	colorectal_tumor (MSI)
196231	Fibroblasts	Fibroblasts (myCAF)
196233	colorectal_tumor	colorectal_tumor (MSI)
196235	colorectal_tumor	colorectal_tumor (MYC-high)
196241	colorectal_tumor	colorectal_tumor (WNT-high)
196254	B_cells	B_cells (naive)
196259	colorectal_tumor	colorectal_tumor (MSI)
196261	Fibroblasts	Fibroblasts (LRRC15+)
196263	colorectal_tumor	colorectal_tumor (WNT-high)
196267	Mac_LA	Mac_LA (SPP1-high)
196268	Fibroblasts	Fibroblasts (LRRC15+)
196272	colorectal_tumor	colorectal_tumor (EMT-high)
196274	colorectal_tumor	colorectal_tumor (MYC-high)
196275	Endothelial	Endothelial (venous)
196276	RTM_LA	RTM_LA (FOLR2-high)
